session_id,question_id,is_correct
322,2592,True
322,1254,True
323,99,True
323,2499,False
323,2290,False
323,2345,True
323,2777,True
323,978,False
323,1007,True
323,2498,True
323,2338,False
323,1383,False
324,1379,True
324,2190,False
324,967,False
324,1236,True
324,2588,False
324,38,False
324,1517,False
324,1071,False
324,953,False
324,1597,True
325,2028,True
325,106,True
325,1426,True
325,2343,True
325,1042,False
325,963,True
325,1671,False
325,1215,True
325,1419,True
325,2702,False
326,1124,True
326,840,True
326,1000,False
326,2880,True
326,2888,True
326,2143,False
326,1376,True
326,2715,False
326,1222,False
326,1084,False
327,1461,False
327,2107,True
327,2351,True
327,2732,True
327,2319,True
327,2394,True
327,1463,False
327,2750,True
327,2883,False
327,2334,True
328,1331,False
328,2385,False
328,2455,True
328,2528,False
328,125,True
328,2802,False
328,2693,True
328,1040,True
328,1832,False
328,2402,True
329,2313,False
329,76,False
329,2880,True
329,39,True
329,2268,True
329,2400,True
329,1433,False
329,2719,True
329,1094,True
329,1904,True
330,1695,True
330,2915,True
330,2754,False
330,2326,True
330,1064,True
330,1700,True
330,2312,False
330,92,False
330,2899,False
330,163,False
331,2486,False
331,969,True
331,1225,True
331,2860,True
331,123,True
331,1837,True
331,1098,True
331,984,False
331,989,False
331,1199,False
332,2523,True
332,2769,True
332,2680,False
332,2906,False
332,1111,True
332,1146,False
332,2144,True
332,2569,True
332,2745,True
332,1118,True
333,2953,False
333,1813,False
333,1186,False
333,2518,True
333,2766,False
333,1573,True
333,2315,True
333,984,True
333,996,True
333,2411,False
334,2306,False
334,1728,True
334,999,False
334,2689,True
334,2,True
334,3006,False
334,1504,False
334,184,True
334,2521,True
334,2434,False
335,3097,True
335,1098,False
335,2908,False
335,1448,False
335,2914,True
335,2878,True
335,84,True
335,1537,False
335,1521,False
335,2574,True
336,1050,False
336,1715,False
336,1006,False
336,2736,True
336,2880,False
336,1226,True
336,2334,False
336,148,True
336,1036,False
336,1348,False
337,1326,False
337,3,True
337,1032,True
337,1082,False
337,2865,False
337,1134,True
337,1168,True
337,13,True
337,2322,True
337,2873,True
338,2938,True
338,1716,True
338,1479,True
338,2028,False
338,1235,False
338,985,False
338,2381,True
338,1571,True
338,2752,False
338,6,False
339,1640,False
339,1066,True
339,1250,False
339,1050,False
339,1213,True
339,2361,True
339,2764,True
339,1262,False
339,951,True
339,2786,False
340,2107,False
340,1079,True
340,1068,False
340,1534,False
340,1685,False
340,2531,True
340,1334,False
340,1630,False
340,1498,True
340,2302,True
341,1057,False
341,3014,True
341,1322,False
341,2450,False
341,1176,True
341,2864,True
341,2304,True
341,2589,True
341,1138,True
341,3021,True
342,2439,True
342,1118,False
342,1045,False
342,2431,False
342,1172,True
342,2371,True
342,2453,True
342,2584,False
342,2426,True
342,1905,True
343,2749,False
343,2205,False
343,2729,True
343,1171,True
343,1664,True
343,988,True
343,1391,False
343,2692,True
343,1401,False
343,1112,False
344,1808,False
344,1326,False
344,1016,True
344,39,True
344,957,False
344,2663,False
344,1238,False
344,2440,False
344,1197,False
344,3006,False
345,1036,False
345,1396,True
345,2232,True
345,106,False
345,1829,False
345,1366,True
345,2829,False
345,1933,True
345,2750,False
345,1923,True
346,2326,True
346,1401,False
346,1159,True
346,1445,True
346,2799,False
346,1719,True
346,2475,False
346,2499,False
346,202,False
346,2409,True
347,2857,False
347,2908,True
347,2475,False
347,1825,True
347,1124,False
347,1254,True
347,1695,True
347,3,True
347,2722,False
347,2663,False
348,2310,False
348,1228,True
348,1533,True
348,2613,True
348,950,True
348,1593,True
348,2423,False
348,1451,True
348,110,True
348,1346,False
349,2800,True
349,2880,True
349,1449,False
349,49,False
349,148,True
349,1359,True
349,1117,False
349,2306,True
349,2644,False
349,1698,False
350,1763,False
350,980,True
350,2400,False
350,1420,False
350,1108,False
350,38,False
350,2333,True
350,1094,True
350,1291,True
350,1549,True
351,2908,False
351,2701,True
351,2927,False
351,116,True
351,1488,False
351,1212,True
351,1162,True
351,1448,True
351,1305,False
351,2125,False
352,1183,True
352,995,True
352,3014,True
352,1830,False
352,1426,False
352,2394,False
352,1123,True
352,2021,True
352,1116,False
352,2345,False
353,2673,False
353,1862,False
353,2149,True
353,1554,False
353,3034,False
353,2701,True
353,2046,True
353,1718,False
353,1465,True
353,1228,False
354,973,True
354,2613,False
354,2955,False
354,31,True
354,1045,True
354,1175,False
354,1050,True
354,1746,False
354,2102,True
354,1497,True
355,1148,False
355,56,True
355,1787,False
355,2446,False
355,1836,True
355,1479,True
355,2044,False
355,2622,True
355,1542,False
355,42,True
356,1596,False
356,1549,True
356,1796,True
356,1146,False
356,2267,False
356,1996,True
356,2860,True
356,2498,True
356,1627,True
356,2451,True
357,1830,False
357,3013,False
357,1441,False
357,2906,True
357,2182,False
357,133,False
357,1108,False
357,42,True
357,1537,False
357,1202,False
358,1461,False
358,1700,True
358,1198,True
358,2714,False
358,1629,False
358,1066,True
358,2816,True
358,2135,True
358,2718,True
358,1027,False
359,2702,True
359,2871,False
359,1427,True
359,42,False
359,102,True
359,2426,False
359,1958,True
359,1953,True
359,1577,True
359,1654,True
360,2807,False
360,2475,True
360,1115,False
360,1195,True
360,1059,True
360,215,False
360,1433,False
360,1401,False
360,1452,False
360,2595,True
361,2873,False
361,1734,True
361,1808,False
361,1298,False
361,2857,False
361,1412,True
361,2118,True
361,2837,False
361,1119,False
361,2401,False
362,1240,False
362,2715,False
362,2554,False
362,1592,True
362,2564,False
362,2732,False
362,313,False
362,1343,True
362,2337,True
362,352,True
363,1217,True
363,1143,True
363,2782,True
363,1412,False
363,1166,True
363,2268,False
363,1182,False
363,2530,False
363,1338,True
363,2419,True
364,1374,True
364,40,False
364,2755,True
364,1014,True
364,2306,True
364,1290,False
364,2514,False
364,1734,False
364,1763,True
364,2423,True
365,1841,False
365,2044,False
365,2956,False
365,2443,False
365,1751,False
365,1440,True
365,1425,False
365,1987,True
365,1566,True
365,1352,True
366,2036,True
366,85,False
366,116,False
366,2844,False
366,163,True
366,2423,False
366,1738,False
366,1257,True
366,988,True
366,981,True
367,2470,False
367,1680,False
367,2333,True
367,1196,False
367,1465,True
367,1451,False
367,1005,True
367,949,True
367,1743,True
367,1350,False
368,1796,True
368,1029,True
368,1153,True
368,26,True
368,52,False
368,1360,True
368,2323,True
368,3012,True
368,952,False
368,2733,True
369,1699,True
369,2833,True
369,2304,False
369,2830,False
369,1031,True
369,1824,True
369,1597,True
369,2906,False
369,1783,True
369,2980,True
370,2689,True
370,176,False
370,1570,False
370,2737,False
370,2772,True
370,2290,False
370,46,True
370,2748,True
370,1876,True
370,81,True
371,2450,True
371,2974,True
371,2846,False
371,2325,True
371,1362,True
371,1144,True
371,2878,False
371,1096,False
371,1691,False
371,2409,True
372,1093,True
372,180,False
372,969,True
372,2868,False
372,1433,False
372,2732,True
372,2462,True
372,176,True
372,1359,False
372,2014,False
373,2721,True
373,1488,True
373,1159,True
373,2726,True
373,1592,False
373,2398,True
373,1172,True
373,2804,False
373,1407,False
373,3076,True
374,1755,False
374,1559,False
374,352,False
374,1451,True
374,3021,False
374,2660,False
374,1471,False
374,1563,False
374,2461,True
374,12,True
375,2938,False
375,2536,False
375,1079,True
375,1616,True
375,2812,True
375,2322,True
375,2771,True
375,1063,True
375,59,True
375,1138,False
376,1577,False
376,1625,False
376,1789,False
376,44,True
376,2716,True
376,2387,False
376,324,True
376,2874,True
376,83,False
376,2906,False
377,1550,False
377,2510,False
377,1573,False
377,1502,False
377,83,False
377,1243,True
377,28,False
377,38,False
377,1523,True
377,1339,True
378,1640,True
378,2400,False
378,1473,True
378,1448,False
378,1281,True
378,986,True
378,965,True
378,2,True
378,1192,True
378,2770,False
379,1629,True
379,2093,True
379,1254,True
379,2190,True
379,55,False
379,2917,True
379,1355,True
379,1352,True
379,2318,True
379,1261,True
380,14,False
380,1075,False
380,1237,False
380,1934,False
380,1194,False
380,2809,True
380,2450,False
380,2751,False
380,2781,False
380,1147,True
381,2772,True
381,1862,False
381,1416,True
381,2372,False
381,26,False
381,103,False
381,3014,True
381,989,False
381,2363,False
381,1046,True
382,1547,True
382,2918,False
382,32,True
382,2104,False
382,3014,False
382,1345,False
382,1426,True
382,1999,True
382,2535,False
382,1552,True
383,3103,True
383,137,True
383,2830,True
383,1061,True
383,1299,False
383,2309,True
383,1466,True
383,2372,True
383,1207,True
383,2771,False
384,1346,False
384,1767,False
384,136,True
384,2642,False
384,2102,False
384,2671,True
384,2426,False
384,1677,False
384,1400,False
384,1176,False
385,1225,True
385,1332,True
385,2308,False
385,2595,True
385,2943,True
385,52,True
385,1007,False
385,2232,True
385,2592,False
385,2397,True
386,1982,False
386,2025,False
386,45,True
386,1667,False
386,2798,False
386,200,False
386,1129,True
386,2107,False
386,2587,True
386,2306,False
387,1663,True
387,2470,False
387,1571,False
387,62,False
387,66,False
387,27,False
387,2144,False
387,1664,True
387,2754,False
387,956,True
388,2439,True
388,1343,False
388,16,True
388,992,False
388,1326,False
388,1273,True
388,2409,True
388,2518,True
388,2640,True
388,2724,True
389,2392,False
389,2802,True
389,1069,False
389,1602,True
389,2746,True
389,1743,True
389,1014,True
389,20,False
389,1452,False
389,2355,True
390,2102,False
390,2321,False
390,2497,False
390,200,False
390,171,False
390,1654,True
390,158,False
390,1254,True
390,2340,True
390,2837,False
391,2374,False
391,2542,False
391,1019,False
391,173,False
391,2316,True
391,2200,True
391,1227,False
391,1800,False
391,31,False
391,1504,True
392,2112,True
392,951,True
392,1300,False
392,1213,False
392,1038,True
392,1542,True
392,2464,True
392,2423,False
392,1017,True
392,1283,False
393,1748,True
393,2446,True
393,2182,True
393,2771,True
393,1359,False
393,3071,True
393,2378,False
393,2317,True
393,408,False
393,2408,True
394,1678,False
394,2207,True
394,1032,True
394,2029,True
394,120,True
394,2566,True
394,1479,False
394,2489,True
394,1098,True
394,1572,False
395,1356,False
395,1416,True
395,1334,False
395,2731,True
395,1081,True
395,1179,True
395,2980,True
395,2267,False
395,2466,False
395,2443,True
396,3071,False
396,2290,True
396,1738,True
396,3010,False
396,2399,False
396,2857,False
396,41,False
396,2325,True
396,1250,True
396,1354,True
397,2315,False
397,2308,False
397,103,False
397,1198,False
397,1973,True
397,1431,True
397,2801,True
397,1109,True
397,2533,False
397,1095,True
398,1202,True
398,1744,False
398,1808,True
398,1242,True
398,1185,True
398,2358,False
398,2943,False
398,2282,False
398,991,True
398,2402,False
399,2463,False
399,168,False
399,1276,True
399,1181,False
399,1159,False
399,314,False
399,1348,True
399,2899,False
399,2408,False
399,2953,False
400,2512,False
400,1258,False
400,2349,False
400,1376,True
400,40,False
400,2354,True
400,2787,False
400,1016,True
400,2798,False
400,1608,True
401,2316,False
401,2314,True
401,1001,True
401,1728,True
401,1559,True
401,2539,False
401,2903,False
401,2109,True
401,2521,True
401,2721,True
402,1698,False
402,2690,False
402,2530,True
402,1115,True
402,2475,True
402,2770,True
402,2732,True
402,2352,False
402,2758,False
402,2405,True
403,1108,False
403,2428,False
403,2618,False
403,1342,True
403,1412,False
403,1082,False
403,1163,False
403,1232,True
403,1426,True
403,1872,False
404,2040,False
404,2945,False
404,1987,True
404,1290,False
404,85,True
404,2049,True
404,1387,False
404,1449,False
404,1329,False
404,1478,True
405,1892,False
405,2723,True
405,2751,True
405,1743,False
405,1673,True
405,2436,False
405,3036,True
405,1034,True
405,1094,True
405,2025,True
406,2029,True
406,35,False
406,2367,True
406,1342,True
406,2574,False
406,1113,True
406,2671,False
406,1132,True
406,2463,True
406,2740,False
407,1445,True
407,1339,False
407,2477,True
407,3071,False
407,180,True
407,1008,False
407,1605,True
407,2330,False
407,1817,True
407,1439,False
408,2482,False
408,1052,False
408,1407,True
408,1533,True
408,1923,True
408,2417,True
408,1027,False
408,1022,True
408,3069,True
408,2349,False
409,2865,False
409,34,False
409,2918,False
409,1090,True
409,1119,False
409,1170,True
409,1079,True
409,2796,True
409,1020,False
409,2790,False
410,1671,False
410,1197,True
410,1407,False
410,1473,True
410,2014,True
410,1063,True
410,1662,False
410,1600,False
410,3027,True
410,2044,False
411,1369,False
411,2771,False
411,2746,True
411,1022,True
411,2378,True
411,1861,True
411,2302,True
411,2640,False
411,2052,False
411,90,False
412,1630,True
412,1996,True
412,2374,True
412,36,False
412,2499,True
412,1534,True
412,63,True
412,2739,False
412,2387,True
412,1385,False
413,1332,False
413,2353,True
413,215,False
413,1235,True
413,2923,False
413,2746,False
413,1470,True
413,1385,True
413,2705,False
413,1309,False
414,1082,True
414,2330,False
414,2307,False
414,26,False
414,2264,False
414,2036,False
414,35,False
414,1830,False
414,1787,True
414,39,False
415,2508,False
415,104,True
415,1406,False
415,1245,True
415,1436,False
415,1028,False
415,1390,True
415,1070,False
415,994,False
415,1654,True
416,1348,True
416,168,True
416,2522,False
416,1903,False
416,1188,True
416,2399,False
416,3036,True
416,1814,True
416,2985,True
416,2308,True
417,2431,True
417,102,False
417,2762,True
417,2839,True
417,1366,True
417,1552,False
417,1656,True
417,2270,True
417,1817,True
417,1636,True
418,2399,False
418,2547,False
418,1123,False
418,2148,False
418,1903,False
418,1825,False
418,1113,False
418,966,False
418,1542,True
418,1263,False
419,2118,True
419,2770,False
419,1354,False
419,1699,False
419,173,False
419,2329,True
419,1438,True
419,1529,True
419,1031,False
419,2411,True
420,949,False
420,103,True
420,1954,True
420,1275,False
420,49,False
420,3097,True
420,1291,True
420,2583,False
420,2874,True
420,1402,False
421,2005,False
421,1116,True
421,1412,False
421,1369,False
421,2554,True
421,1417,False
421,2744,False
421,1405,True
421,1281,False
421,1086,False
422,1035,False
422,95,False
422,1117,True
422,1406,True
422,2086,False
422,172,False
422,1487,True
422,2412,True
422,2418,True
422,1160,True
423,974,False
423,2143,True
423,1379,True
423,961,False
423,1598,False
423,18,True
423,2041,True
423,2772,True
423,1065,True
423,1425,False
424,26,False
424,1209,False
424,1157,True
424,2897,False
424,1304,True
424,63,False
424,1512,False
424,1440,True
424,1425,True
424,1664,True
425,2796,False
425,1075,True
425,2466,False
425,2370,True
425,1043,True
425,2405,True
425,2308,False
425,163,True
425,62,False
425,1813,False
426,2309,True
426,2703,True
426,1917,False
426,2431,True
426,2953,True
426,1199,True
426,171,False
426,1654,True
426,1748,False
426,1331,False
427,964,False
427,1160,True
427,1187,True
427,2232,False
427,2400,False
427,1000,True
427,2438,True
427,1439,True
427,2511,True
427,2423,True
428,954,False
428,2313,False
428,2561,False
428,1070,False
428,2857,False
428,840,True
428,1698,False
428,2980,True
428,25,False
428,1427,True
429,2862,True
429,1178,True
429,1678,True
429,2738,True
429,3027,True
429,1137,True
429,2668,False
429,2321,False
429,1783,True
429,991,False
430,1150,False
430,1115,False
430,2848,True
430,1401,False
430,172,False
430,2522,False
430,1861,False
430,2356,True
430,2770,False
430,21,True
431,2411,True
431,1355,False
431,3027,True
431,1022,False
431,992,False
431,1409,True
431,1225,True
431,1847,True
431,2310,True
431,1630,True
432,1055,False
432,2775,False
432,2755,False
432,471,True
432,1192,False
432,1676,False
432,2554,False
432,1040,True
432,83,True
432,2468,True
433,313,False
433,2870,False
433,1484,False
433,1824,True
433,1029,True
433,2584,True
433,1934,False
433,1512,False
433,982,True
433,1682,True
434,2787,False
434,1125,False
434,2500,True
434,2155,True
434,960,False
434,162,False
434,2535,True
434,1523,False
434,1275,True
434,1749,False
435,1087,True
435,1403,True
435,2706,False
435,2965,False
435,1116,True
435,1316,False
435,1990,True
435,1438,True
435,2423,True
435,1217,True
436,2299,False
436,1061,False
436,24,True
436,1441,True
436,2343,False
436,1899,True
436,2903,False
436,1636,True
436,3006,False
436,1982,False
437,2938,True
437,154,True
437,1821,False
437,2300,False
437,2856,False
437,8,False
437,950,True
437,2924,False
437,1015,True
437,1680,True
438,957,True
438,2102,True
438,2890,False
438,2526,True
438,2722,False
438,986,False
438,1164,False
438,1101,True
438,2517,True
438,2318,False
439,2893,False
439,2868,False
439,1018,True
439,2420,True
439,1378,True
439,1695,False
439,127,False
439,1388,True
439,2392,False
439,2824,True
440,136,True
440,2118,False
440,1419,False
440,1081,False
440,1463,False
440,2028,False
440,1341,False
440,102,True
440,2014,False
440,1108,True
441,1304,True
441,2270,False
441,2775,True
441,1751,False
441,1176,True
441,2029,False
441,32,True
441,1368,True
441,2390,True
441,51,False
442,2438,True
442,2402,False
442,2267,False
442,1408,False
442,2717,True
442,993,True
442,2722,True
442,1582,False
442,2945,False
442,2823,False
443,35,False
443,1648,True
443,1010,True
443,1354,True
443,2368,True
443,2712,True
443,1629,False
443,1716,True
443,2230,False
443,1985,True
444,87,False
444,1330,False
444,1108,False
444,1158,False
444,2400,True
444,88,False
444,1257,False
444,2475,False
444,2974,True
444,1808,True
445,1176,True
445,2296,False
445,956,False
445,1032,False
445,2297,False
445,2974,False
445,73,False
445,1990,True
445,1036,True
445,2032,False
446,2344,False
446,2498,True
446,2713,True
446,92,False
446,2526,True
446,2311,False
446,1242,True
446,1572,False
446,2722,False
446,2798,True
447,2822,False
447,2786,True
447,2418,False
447,1035,False
447,1904,True
447,1228,True
447,2207,False
447,3100,True
447,1199,False
447,2450,True
448,992,True
448,42,False
448,2914,True
448,1218,True
448,999,False
448,2782,False
448,2668,True
448,1343,True
448,2644,True
448,2187,False
449,1065,True
449,2623,True
449,2453,False
449,2107,True
449,3010,False
449,1751,False
449,1135,False
449,1304,True
449,1200,True
449,46,False
450,1729,True
450,2343,False
450,1060,False
450,2415,True
450,2352,True
450,2353,False
450,1082,True
450,2283,False
450,34,False
450,2073,False
451,2408,True
451,1433,True
451,2283,False
451,2777,True
451,2633,False
451,1465,True
451,1472,True
451,1547,True
451,2414,True
451,3013,True
452,1477,True
452,2417,True
452,1608,False
452,2711,True
452,2107,True
452,1915,True
452,1436,True
452,1133,True
452,1213,True
452,44,False
453,1088,False
453,2713,False
453,1288,False
453,2536,False
453,2360,False
453,1054,False
453,1931,True
453,43,True
453,1636,False
453,1007,True
454,63,True
454,1382,False
454,1302,False
454,1406,True
454,1314,True
454,2385,True
454,2790,False
454,2314,False
454,1899,True
454,2754,False
455,1800,False
455,2721,False
455,20,True
455,2014,True
455,2716,False
455,2267,False
455,1451,True
455,1202,True
455,2781,False
455,1824,False
456,2457,False
456,1640,True
456,1072,False
456,1715,True
456,172,True
456,1382,False
456,1473,True
456,2740,True
456,2402,True
456,2801,False
457,2724,False
457,2545,True
457,2388,True
457,2826,False
457,2910,False
457,129,False
457,1223,True
457,1254,True
457,1133,False
457,1406,False
458,78,True
458,1783,True
458,1238,True
458,1574,False
458,2874,False
458,1641,False
458,2818,True
458,1582,False
458,2825,False
458,125,False
459,1561,False
459,965,False
459,2862,False
459,1063,True
459,2633,False
459,2844,True
459,1334,True
459,1436,False
459,1195,False
459,1008,True
460,15,True
460,2927,False
460,1153,False
460,2488,False
460,2187,True
460,2857,False
460,2412,False
460,2344,False
460,1394,True
460,972,True
461,2801,False
461,1662,False
461,1425,False
461,1138,False
461,1372,False
461,28,False
461,2787,False
461,2888,False
461,2324,True
461,85,True
462,2985,False
462,1447,False
462,1544,True
462,1183,False
462,2207,True
462,987,True
462,1362,False
462,1151,True
462,2470,False
462,1904,True
463,2654,False
463,1097,False
463,2317,False
463,1210,False
463,84,True
463,1763,True
463,1821,False
463,3100,False
463,2311,True
463,2542,False
464,1497,False
464,2883,False
464,2508,True
464,2710,False
464,1705,False
464,3021,True
464,2523,False
464,2716,False
464,2459,True
464,2564,True
465,2878,False
465,2796,False
465,2232,True
465,1304,True
465,1211,False
465,1597,True
465,1987,False
465,2915,False
465,1430,True
465,2588,False
466,951,True
466,106,False
466,2539,False
466,2428,True
466,2440,False
466,1405,False
466,2724,True
466,1504,True
466,1574,False
466,2541,False
467,1616,False
467,1059,False
467,2855,False
467,957,True
467,1195,True
467,2791,False
467,1513,False
467,2732,True
467,2190,True
467,1007,True
468,1058,False
468,1996,False
468,2851,False
468,1824,False
468,997,True
468,998,True
468,2668,False
468,1231,False
468,972,False
468,2893,True
469,13,False
469,2340,False
469,1307,True
469,2782,True
469,1552,True
469,2374,True
469,1162,False
469,1916,False
469,1718,True
469,2264,True
470,3022,False
470,2005,False
470,2689,True
470,1233,False
470,1715,True
470,2514,True
470,1439,True
470,1326,True
470,34,True
470,2558,False
471,2331,True
471,2473,True
471,2108,True
471,1473,True
471,2459,True
471,1570,True
471,2542,False
471,2692,True
471,200,False
471,1105,False
472,1332,False
472,2512,True
472,1304,False
472,2905,True
472,352,False
472,1616,False
472,2851,False
472,2713,True
472,1334,True
472,1573,True
473,85,True
473,1559,True
473,2726,True
473,2800,False
473,1231,False
473,1028,False
473,2663,False
473,2455,False
473,1220,True
473,1214,True
474,1593,True
474,2228,True
474,3022,False
474,2419,True
474,2349,True
474,1589,False
474,2409,True
474,2048,True
474,1408,False
474,1896,False
475,2379,False
475,2932,False
475,2021,False
475,2409,False
475,2473,True
475,2415,True
475,1547,False
475,1261,False
475,979,True
475,1705,True
476,2144,True
476,2955,True
476,1753,False
476,1049,True
476,1554,False
476,73,True
476,1329,True
476,2939,True
476,2966,False
476,4,False
477,1309,True
477,989,False
477,1059,False
477,1743,True
477,63,True
477,2118,False
477,2753,True
477,2914,False
477,2715,False
477,2571,False
478,63,False
478,2409,False
478,2464,False
478,1087,False
478,1229,False
478,1728,True
478,1195,True
478,35,False
478,3027,False
478,1426,False
479,1439,False
479,2703,False
479,2053,False
479,1045,True
479,200,True
479,995,False
479,1342,True
479,976,True
479,1093,True
479,1433,True
480,3093,False
480,2899,False
480,2709,True
480,1255,False
480,1947,True
480,1223,False
480,2956,True
480,1129,False
480,1581,True
480,2076,True
481,1058,True
481,2770,False
481,3097,False
481,1309,True
481,1484,False
481,2545,True
481,2587,True
481,2508,False
481,1014,False
481,2749,False
482,1700,False
482,1709,True
482,1376,True
482,1310,True
482,1240,True
482,2816,True
482,2757,False
482,1691,False
482,1513,False
482,2662,True
483,1334,False
483,2905,True
483,1589,False
483,1350,True
483,1413,True
483,969,True
483,2349,False
483,471,False
483,2717,False
483,2402,False
484,1520,False
484,2304,True
484,2808,True
484,2488,True
484,1488,False
484,974,False
484,1390,True
484,1625,False
484,2473,False
484,83,True
485,2765,True
485,2454,False
485,3006,True
485,1813,True
485,2545,False
485,1185,False
485,1182,True
485,2020,False
485,2812,False
485,2514,False
486,988,False
486,1449,True
486,1152,True
486,1183,False
486,2381,False
486,2374,False
486,1154,True
486,1168,True
486,16,True
486,948,False
487,1179,False
487,1196,True
487,1656,True
487,1343,False
487,972,False
487,2426,True
487,1300,False
487,1298,True
487,2728,False
487,148,False
488,2719,False
488,1113,True
488,1331,True
488,1360,True
488,2499,True
488,66,True
488,2584,True
488,2561,False
488,990,False
488,1498,True
489,2704,False
489,1574,False
489,1208,True
489,1691,True
489,3029,True
489,88,True
489,1734,False
489,1307,False
489,1523,False
489,1700,False
490,2589,False
490,1074,False
490,2880,False
490,2125,False
490,2454,False
490,2559,False
490,1095,False
490,2000,True
490,1182,True
490,1009,True
491,1605,True
491,1154,True
491,56,False
491,2642,False
491,2966,False
491,1683,True
491,3027,True
491,964,True
491,1187,True
491,2826,False
492,1461,False
492,1680,True
492,2484,True
492,2746,False
492,2502,False
492,2812,True
492,2232,True
492,2633,True
492,977,False
492,15,True
493,2973,True
493,1605,False
493,1600,True
493,1795,True
493,2833,True
493,2693,True
493,1748,True
493,3069,True
493,1010,True
493,2745,False
494,1204,True
494,1031,True
494,2726,False
494,3093,True
494,2040,False
494,1255,True
494,953,False
494,1335,False
494,43,False
494,1427,True
495,2878,False
495,1352,True
495,1486,False
495,2303,False
495,1783,False
495,969,True
495,1954,False
495,3029,False
495,1009,True
495,2920,False
496,2744,False
496,1499,False
496,2706,False
496,1914,False
496,3036,False
496,2692,True
496,2353,False
496,2229,False
496,2825,True
496,1217,True
497,1160,False
497,2335,True
497,1021,True
497,2764,True
497,1557,True
497,1718,False
497,2670,False
497,1104,False
497,2408,False
497,1202,True
498,1634,True
498,2466,True
498,2583,True
498,1999,True
498,1124,True
498,1175,False
498,2848,False
498,1281,True
498,1033,True
498,2722,False
499,1159,True
499,1808,True
499,19,True
499,1049,False
499,1676,True
499,2455,False
499,963,True
499,1596,True
499,1090,True
499,78,True
500,1300,True
500,1071,True
500,3029,True
500,2830,True
500,1412,True
500,957,True
500,3027,True
500,1928,False
500,2309,False
500,1259,True
501,2340,True
501,2543,True
501,2305,False
501,42,False
501,1478,True
501,2228,True
501,993,True
501,1899,False
501,2041,False
501,2351,False
502,1027,True
502,2102,True
502,2654,False
502,2446,True
502,2267,False
502,2880,True
502,1547,False
502,984,False
502,1276,True
502,1441,True
503,1743,True
503,1557,True
503,1756,True
503,1783,True
503,2654,True
503,11,True
503,2536,False
503,1016,True
503,1157,True
503,2108,True
504,1854,False
504,2996,False
504,2369,True
504,1232,False
504,2334,False
504,2128,False
504,2817,True
504,2328,False
504,1297,True
504,2187,False
505,2790,False
505,1738,True
505,1015,False
505,1047,True
505,1876,True
505,1134,True
505,2714,True
505,73,False
505,1677,False
505,2392,False
506,1388,False
506,1258,False
506,146,True
506,964,False
506,1179,False
506,2349,True
506,1396,False
506,2943,True
506,2149,False
506,1553,False
507,1817,False
507,1283,True
507,1025,False
507,1193,False
507,2092,False
507,1917,False
507,63,True
507,123,True
507,2464,True
507,1958,False
508,2386,False
508,22,True
508,17,False
508,2713,False
508,1517,False
508,1884,False
508,1763,True
508,37,False
508,1021,True
508,2654,False
509,2728,True
509,1592,False
509,2425,False
509,1362,False
509,1734,False
509,21,False
509,1671,True
509,55,False
509,1599,True
509,2741,True
510,988,True
510,2566,False
510,2512,True
510,2813,True
510,1255,True
510,1154,True
510,2135,True
510,2723,True
510,2737,True
510,1132,True
511,1473,True
511,2817,False
511,1542,True
511,1068,False
511,1996,True
511,1352,False
511,2543,True
511,1558,False
511,1513,True
511,2505,False
512,2955,True
512,49,True
512,2408,False
512,1862,True
512,1771,True
512,1208,False
512,1698,True
512,1225,True
512,1394,True
512,1417,True
513,1360,True
513,2412,True
513,974,False
513,2554,False
513,1217,False
513,158,False
513,2689,False
513,2802,False
513,2380,False
513,2352,False
514,2973,False
514,1354,True
514,1607,True
514,991,True
514,1667,False
514,1235,False
514,2353,True
514,2660,False
514,2897,True
514,1523,True
515,154,False
515,2435,False
515,2939,True
515,1452,True
515,30,False
515,2790,False
515,2408,True
515,2324,False
515,2812,True
515,1142,True
516,979,False
516,2757,True
516,2118,True
516,2326,False
516,1345,False
516,1193,True
516,173,False
516,1427,True
516,1589,True
516,2924,False
517,1122,True
517,74,False
517,1304,False
517,1242,False
517,1173,False
517,2299,True
517,1259,False
517,2597,True
517,1194,True
517,2564,False
518,2355,True
518,2839,True
518,2297,True
518,1246,False
518,1920,False
518,2823,True
518,1589,False
518,2438,True
518,2426,True
518,9,True
519,1400,True
519,1154,True
519,2848,True
519,2727,False
519,1115,True
519,2442,True
519,1531,False
519,1046,True
519,2218,True
519,1333,True
520,1605,False
520,30,False
520,1348,True
520,2076,True
520,840,True
520,1152,False
520,76,False
520,1608,True
520,1260,False
520,2282,True
521,471,True
521,123,False
521,1008,False
521,60,True
521,2855,False
521,1193,True
521,1753,True
521,2776,False
521,1899,False
521,1876,True
522,2301,False
522,2812,True
522,1559,False
522,77,False
522,1987,True
522,1933,True
522,61,True
522,1634,True
522,44,False
522,2710,False
523,48,False
523,1438,False
523,1620,True
523,1642,True
523,2264,True
523,1118,False
523,1041,True
523,1392,True
523,122,False
523,2489,True
524,1855,True
524,1407,False
524,1609,True
524,1138,False
524,73,False
524,2450,False
524,2020,False
524,1027,True
524,2752,False
524,2381,False
525,958,True
525,1250,False
525,1078,False
525,3014,False
525,3006,True
525,2486,False
525,15,True
525,2149,True
525,1099,True
525,1738,False
526,2585,True
526,2903,True
526,1025,False
526,1982,True
526,1684,True
526,1057,True
